type,simulationRun,window_idx,global_score,top1,top3_mean,top5_mean,top10_mean
normal,487,58,0.657609224319458,1.2893720865249634,1.2321466207504272,1.1849377155303955,1.0958036184310913
normal,487,59,0.6324739456176758,1.2014567852020264,1.1559851169586182,1.1210132837295532,1.0363329648971558
normal,487,60,0.6203941702842712,1.190291166305542,1.170331597328186,1.1075655221939087,1.0266914367675781
normal,487,61,0.6257988214492798,1.2078734636306763,1.1652745008468628,1.103601098060608,1.0274465084075928
normal,487,62,0.6269203424453735,1.2201462984085083,1.1584606170654297,1.1218416690826416,1.0470157861709595
normal,487,63,0.6260668635368347,1.2393639087677002,1.1745405197143555,1.125971794128418,1.0522024631500244
normal,487,64,0.6203718781471252,1.2159143686294556,1.1534255743026733,1.112424612045288,1.0418455600738525
normal,487,65,0.6282737255096436,1.4266619682312012,1.2773858308792114,1.1939871311187744,1.0797406435012817
normal,487,66,0.6320032477378845,1.1677663326263428,1.1380952596664429,1.091565728187561,1.045293927192688
normal,487,67,0.6393178105354309,1.1687381267547607,1.158530831336975,1.1317157745361328,1.0904074907302856
normal,487,68,0.6235682964324951,1.1960729360580444,1.1692508459091187,1.1282625198364258,1.0650746822357178
normal,487,69,0.5971307754516602,1.2190146446228027,1.197774887084961,1.1416553258895874,1.035203218460083
normal,487,70,0.5973000526428223,1.203545331954956,1.1861385107040405,1.1281787157058716,1.038307547569275
normal,487,71,0.5921829342842102,1.2351524829864502,1.1990246772766113,1.1366850137710571,1.0407860279083252
normal,487,72,0.5662790536880493,1.2008918523788452,1.0671324729919434,1.031982660293579,0.9775314331054688
normal,487,73,0.5611740946769714,1.2288974523544312,1.0849205255508423,1.0423287153244019,0.9822815656661987
normal,487,74,0.5595791339874268,1.1566691398620605,1.0275378227233887,0.9875479936599731,0.9333630800247192
normal,487,75,0.5615975260734558,1.1000587940216064,1.016972541809082,0.9745238423347473,0.9294815063476562
normal,487,76,0.5680293440818787,1.1650865077972412,1.0911120176315308,1.0462939739227295,0.9801561236381531
normal,487,77,0.5722934603691101,1.25826895236969,1.14329993724823,1.0746324062347412,0.9732028245925903
normal,487,78,0.5707854628562927,1.2069706916809082,1.1027110815048218,1.0337718725204468,0.9568787813186646
normal,487,79,0.5700047016143799,1.1412694454193115,1.077276349067688,1.0303843021392822,0.9420631527900696
normal,487,80,0.5744553208351135,1.2873809337615967,1.1644893884658813,1.0772197246551514,0.977397620677948
normal,487,81,0.5882540941238403,1.200654149055481,1.160617470741272,1.1120258569717407,1.0400651693344116
normal,487,82,0.5851328372955322,1.1437844038009644,1.1313079595565796,1.111324667930603,1.0530520677566528
normal,487,83,0.5929219126701355,1.2188917398452759,1.1757524013519287,1.137286901473999,1.051776647567749
normal,487,84,0.6052937507629395,1.2149900197982788,1.1900361776351929,1.1629499197006226,1.0744543075561523
normal,487,85,0.6136543154716492,1.2883362770080566,1.2401047945022583,1.200165033340454,1.0982754230499268
normal,487,86,0.609326958656311,1.2721589803695679,1.2534009218215942,1.2038547992706299,1.1099612712860107
normal,487,87,0.6260803937911987,1.4027286767959595,1.34219229221344,1.2815220355987549,1.1464706659317017
normal,487,88,0.623067319393158,1.3217236995697021,1.3006006479263306,1.2430381774902344,1.120301604270935
normal,491,0,0.6076788306236267,1.2742282152175903,1.206091046333313,1.1225111484527588,1.0248844623565674
normal,491,1,0.6256486177444458,1.219789981842041,1.196736454963684,1.1306642293930054,1.0210142135620117
normal,491,2,0.614410400390625,1.2659261226654053,1.1826903820037842,1.1187574863433838,1.0087335109710693
normal,491,3,0.614464282989502,1.1721972227096558,1.1602672338485718,1.0822227001190186,0.9882569313049316
normal,491,4,0.61956787109375,1.2008130550384521,1.1815768480300903,1.1363128423690796,1.0240216255187988
normal,491,5,0.6026356220245361,1.1834896802902222,1.1718649864196777,1.1170525550842285,1.013095736503601
normal,491,6,0.6071478128433228,1.3118213415145874,1.2549573183059692,1.1663039922714233,1.0324366092681885
normal,491,7,0.5973360538482666,1.2085881233215332,1.1803935766220093,1.1491115093231201,1.056742787361145
normal,491,8,0.5975431799888611,1.14079749584198,1.1337651014328003,1.1052786111831665,1.0395704507827759
normal,491,9,0.6132835149765015,1.230147123336792,1.1819080114364624,1.155800461769104,1.0695888996124268
normal,491,10,0.6073176264762878,1.33920156955719,1.1913657188415527,1.1417415142059326,1.0723321437835693
normal,491,11,0.6154599785804749,1.2972694635391235,1.2182999849319458,1.1695501804351807,1.1060378551483154
normal,491,12,0.6197095513343811,1.3761794567108154,1.23875892162323,1.1758956909179688,1.1045849323272705
normal,491,13,0.6091453433036804,1.6112231016159058,1.3560576438903809,1.261972188949585,1.1340306997299194
normal,491,14,0.6134973168373108,1.6983507871627808,1.3653287887573242,1.2723184823989868,1.1354442834854126
normal,491,15,0.6207869648933411,1.4028173685073853,1.2822742462158203,1.2345292568206787,1.1219018697738647
normal,491,16,0.6321936249732971,1.6181339025497437,1.3615790605545044,1.3081715106964111,1.189896583557129
normal,491,17,0.6396846175193787,1.646162986755371,1.3881869316101074,1.3259776830673218,1.2059767246246338
normal,491,18,0.6308258771896362,1.5222194194793701,1.314511775970459,1.2347698211669922,1.1444309949874878
normal,491,19,0.6122637987136841,1.225624680519104,1.2223773002624512,1.1875883340835571,1.0871208906173706
normal,491,20,0.6114702820777893,1.3486722707748413,1.29901921749115,1.234954833984375,1.116774320602417
normal,491,21,0.6037712097167969,1.3020360469818115,1.26234769821167,1.2125637531280518,1.111255168914795
normal,491,22,0.601030707359314,1.2718020677566528,1.255146861076355,1.1935316324234009,1.08136785030365
normal,491,23,0.5883395671844482,1.2472023963928223,1.208673357963562,1.1520588397979736,1.0706968307495117
normal,491,24,0.5965754985809326,1.2925233840942383,1.2153762578964233,1.1942918300628662,1.097518801689148
normal,491,25,0.597048282623291,1.336360216140747,1.2148981094360352,1.1800769567489624,1.0714080333709717
normal,491,26,0.590304970741272,1.5925363302230835,1.3055181503295898,1.2146885395050049,1.1102359294891357
normal,491,27,0.6016826033592224,1.561013102531433,1.356615662574768,1.2501777410507202,1.1238664388656616
normal,491,28,0.5914589166641235,1.5849157571792603,1.3998699188232422,1.2542756795883179,1.0935659408569336
normal,491,29,0.5892889499664307,1.7309377193450928,1.4271701574325562,1.264977216720581,1.0977857112884521
normal,491,30,0.5846985578536987,1.5638116598129272,1.3913100957870483,1.2792330980300903,1.1039001941680908
normal,491,31,0.5977359414100647,1.420217752456665,1.2572054862976074,1.2209943532943726,1.092219352722168
normal,491,32,0.5980272889137268,1.359858512878418,1.2179794311523438,1.164534330368042,1.0476410388946533
normal,491,33,0.6130961775779724,1.3628193140029907,1.205022931098938,1.1673046350479126,1.0718411207199097
normal,491,34,0.5953764319419861,1.3527300357818604,1.2524629831314087,1.2178007364273071,1.1085338592529297
normal,491,35,0.6094580888748169,1.3849573135375977,1.32105553150177,1.2518742084503174,1.1423695087432861
normal,491,36,0.6167258024215698,1.3359276056289673,1.260891079902649,1.2241977453231812,1.1296634674072266
normal,491,37,0.614740788936615,1.3816602230072021,1.2764464616775513,1.245051383972168,1.1454482078552246
normal,491,38,0.622001051902771,1.2919448614120483,1.2183815240859985,1.186227560043335,1.1133849620819092
normal,491,39,0.6109189391136169,1.2934696674346924,1.221356987953186,1.1930326223373413,1.078194260597229
normal,491,40,0.6271939873695374,1.3668551445007324,1.304012656211853,1.2555228471755981,1.1305792331695557
normal,491,41,0.6347296833992004,1.3496177196502686,1.3359742164611816,1.301433801651001,1.1515328884124756
normal,491,42,0.6561583280563354,1.3606984615325928,1.3566986322402954,1.3371447324752808,1.1976473331451416
normal,491,43,0.6485942602157593,1.3631585836410522,1.3379215002059937,1.3094769716262817,1.209336757659912
normal,491,44,0.6348984241485596,1.355238914489746,1.2818652391433716,1.2444336414337158,1.1796056032180786
normal,491,45,0.6488062143325806,1.2899426221847534,1.2689241170883179,1.2417351007461548,1.1889982223510742
normal,491,46,0.6503362655639648,1.3112159967422485,1.2482861280441284,1.2293903827667236,1.1754779815673828
normal,491,47,0.6302671432495117,1.3264491558074951,1.3026028871536255,1.235379934310913,1.143178105354309
normal,491,48,0.6216368079185486,1.2326171398162842,1.2314324378967285,1.1906168460845947,1.1078706979751587
normal,491,49,0.6121100783348083,1.2182143926620483,1.2136434316635132,1.1993048191070557,1.1338132619857788
normal,491,50,0.6101383566856384,1.324855089187622,1.2343603372573853,1.191957712173462,1.1347163915634155
normal,491,51,0.6135703325271606,1.332702875137329,1.266382098197937,1.2063184976577759,1.1379328966140747
normal,491,52,0.6188863515853882,1.295660138130188,1.2810941934585571,1.2009203433990479,1.0937210321426392
normal,491,53,0.6147895455360413,1.3198318481445312,1.2039875984191895,1.1516798734664917,1.0467784404754639
normal,491,54,0.5908642411231995,1.1990606784820557,1.1130038499832153,1.0858103036880493,0.9885746240615845
normal,491,55,0.5778394341468811,1.1073397397994995,1.0578666925430298,1.01889169216156,0.9587336778640747
normal,491,56,0.5686661005020142,1.2173192501068115,1.105551838874817,1.0428502559661865,0.965912938117981
normal,491,57,0.5720276236534119,1.0946056842803955,1.058212399482727,1.0079352855682373,0.957496166229248
normal,491,58,0.5732880234718323,1.0535608530044556,1.0186710357666016,0.9860869646072388,0.9455253481864929
normal,491,59,0.5881990194320679,1.072469711303711,1.0357517004013062,1.0153204202651978,0.9720136523246765
normal,491,60,0.6063128709793091,1.0466697216033936,1.044671654701233,1.0358418226242065,0.9947453737258911
normal,491,61,0.591029942035675,1.064394235610962,1.043354868888855,1.0260417461395264,0.9824711084365845
normal,491,62,0.600094199180603,1.1826809644699097,1.090924620628357,1.0638078451156616,1.0230270624160767
normal,491,63,0.6063244342803955,1.2562211751937866,1.1591567993164062,1.1219120025634766,1.0518767833709717
normal,491,64,0.5924131870269775,1.1711409091949463,1.1409884691238403,1.127946138381958,1.0600745677947998
normal,491,65,0.5923224091529846,1.1598254442214966,1.1457457542419434,1.1069355010986328,1.0455772876739502
normal,491,66,0.6053940057754517,1.401019811630249,1.20486581325531,1.146472692489624,1.0646209716796875
normal,491,67,0.6058735847473145,1.153192162513733,1.0950891971588135,1.0753322839736938,1.0433951616287231
normal,491,68,0.6449452638626099,1.2312334775924683,1.1643065214157104,1.134523630142212,1.0833479166030884
normal,491,69,0.6420233249664307,1.3906710147857666,1.2309056520462036,1.1618642807006836,1.0814018249511719
normal,491,70,0.6551969051361084,1.242822527885437,1.163002848625183,1.1335084438323975,1.0689997673034668
normal,491,71,0.6423470377922058,1.3080310821533203,1.165652871131897,1.1038026809692383,1.0335056781768799
normal,491,72,0.6324238181114197,1.3898272514343262,1.1673171520233154,1.1198900938034058,1.0400086641311646
normal,491,73,0.6319887638092041,1.2214125394821167,1.1848570108413696,1.1208847761154175,1.0246798992156982
normal,491,74,0.6363944411277771,1.2242974042892456,1.1531180143356323,1.1150392293930054,1.0194180011749268
normal,491,75,0.652102530002594,1.191339135169983,1.1755390167236328,1.1398159265518188,1.0607374906539917
normal,491,76,0.6541354656219482,1.2415337562561035,1.1834408044815063,1.117438554763794,1.038714051246643
normal,491,77,0.6474753022193909,1.4300849437713623,1.3383926153182983,1.2304178476333618,1.082306981086731
normal,491,78,0.6516733169555664,1.375813603401184,1.299950122833252,1.212348222732544,1.0969412326812744
normal,491,79,0.6435645818710327,1.3567943572998047,1.348819375038147,1.2483391761779785,1.112416386604309
normal,491,80,0.6430368423461914,1.4260830879211426,1.4173341989517212,1.289689302444458,1.1474851369857788
normal,491,81,0.6330080628395081,1.514367938041687,1.4652233123779297,1.3436195850372314,1.1615450382232666
normal,491,82,0.6179007291793823,1.386467456817627,1.3362561464309692,1.2768096923828125,1.1272602081298828
normal,491,83,0.6063917279243469,1.2781051397323608,1.2453843355178833,1.1922346353530884,1.1015194654464722
normal,491,84,0.6094732284545898,1.232507586479187,1.205487608909607,1.1853646039962769,1.1145994663238525
normal,491,85,0.5952236652374268,1.2039477825164795,1.1766177415847778,1.1466976404190063,1.071234941482544
normal,491,86,0.5972467064857483,1.2520477771759033,1.2023173570632935,1.1735129356384277,1.0799007415771484
normal,491,87,0.589706301689148,1.244296669960022,1.1811013221740723,1.1544820070266724,1.0671710968017578
normal,491,88,0.5694666504859924,1.3986321687698364,1.2647079229354858,1.1769423484802246,1.0511568784713745
normal,497,0,0.5852539539337158,1.2423655986785889,1.2282923460006714,1.194420576095581,1.1090348958969116
normal,497,1,0.622125506401062,1.2339422702789307,1.2261611223220825,1.2087233066558838,1.1374971866607666
normal,497,2,0.6194514632225037,1.2240471839904785,1.2038882970809937,1.1807743310928345,1.1335495710372925
normal,497,3,0.6383731365203857,1.2535436153411865,1.2343854904174805,1.2018789052963257,1.1320526599884033
normal,497,4,0.6393807530403137,1.1958482265472412,1.1714614629745483,1.1502171754837036,1.1077148914337158
normal,497,5,0.6145921349525452,1.279185175895691,1.1526256799697876,1.1026580333709717,1.0519652366638184
normal,497,6,0.6150235533714294,1.2051687240600586,1.1798537969589233,1.1418826580047607,1.0843946933746338
normal,497,7,0.6504303216934204,1.2103732824325562,1.1779143810272217,1.1537902355194092,1.1076209545135498
normal,497,8,0.6577807664871216,1.3542777299880981,1.3220094442367554,1.262298345565796,1.1674790382385254
normal,497,9,0.6631544828414917,1.372761845588684,1.3082122802734375,1.230619192123413,1.1566927433013916
normal,497,10,0.6694636940956116,1.4070990085601807,1.3314424753189087,1.260007619857788,1.1645294427871704
normal,497,11,0.6793003082275391,1.3694024085998535,1.2876734733581543,1.2174732685089111,1.1425044536590576
normal,497,12,0.7027924656867981,1.3214337825775146,1.3162941932678223,1.2702391147613525,1.208998441696167
normal,497,13,0.7017078995704651,1.4360039234161377,1.3540306091308594,1.3342899084091187,1.260899543762207
normal,497,14,0.6979800462722778,1.442020058631897,1.3439165353775024,1.3065348863601685,1.2066196203231812
normal,497,15,0.6657174825668335,1.410901427268982,1.284168004989624,1.2576751708984375,1.1764717102050781
normal,497,16,0.6769180297851562,1.446016788482666,1.3159079551696777,1.2884260416030884,1.1759446859359741
normal,497,17,0.677360475063324,1.440625548362732,1.3378337621688843,1.2778079509735107,1.1527538299560547
normal,497,18,0.6457121968269348,1.2732863426208496,1.2443361282348633,1.1894391775131226,1.1310781240463257
normal,497,19,0.6339390277862549,1.1776124238967896,1.1570531129837036,1.1369402408599854,1.0954387187957764
normal,497,20,0.6363951563835144,1.2382794618606567,1.205673336982727,1.175715684890747,1.09681236743927
normal,497,21,0.6506049036979675,1.1918306350708008,1.167734980583191,1.145337462425232,1.0923151969909668
normal,497,22,0.6502166390419006,1.273544430732727,1.2342300415039062,1.1988344192504883,1.1056325435638428
normal,497,23,0.6323265433311462,1.148508906364441,1.1293052434921265,1.1068472862243652,1.0650876760482788
normal,497,24,0.6246779561042786,1.3825762271881104,1.1959426403045654,1.1436254978179932,1.0625133514404297
normal,497,25,0.6065707802772522,1.091137170791626,1.073038101196289,1.064405918121338,1.0236318111419678
normal,497,26,0.6197836995124817,1.2497063875198364,1.1444472074508667,1.1145273447036743,1.0575182437896729
normal,497,27,0.624068558216095,1.15248703956604,1.1184476613998413,1.092300295829773,1.056213140487671
normal,497,28,0.6314737796783447,1.2340285778045654,1.1828031539916992,1.1427350044250488,1.0693742036819458
normal,497,29,0.6416940689086914,1.3637547492980957,1.2705663442611694,1.2060109376907349,1.111632227897644
normal,497,30,0.643873929977417,1.4776968955993652,1.3342036008834839,1.2525980472564697,1.1619349718093872
normal,497,31,0.6363999843597412,1.4401233196258545,1.3025213479995728,1.2364280223846436,1.1240051984786987
normal,497,32,0.607275128364563,1.2381212711334229,1.182632565498352,1.151382327079773,1.0525141954421997
normal,497,33,0.609013557434082,1.2053202390670776,1.180747389793396,1.1677780151367188,1.0833914279937744
normal,497,34,0.5978502631187439,1.2511392831802368,1.1997933387756348,1.1725261211395264,1.0721042156219482
normal,497,35,0.5855768918991089,1.2243916988372803,1.1646722555160522,1.134769320487976,1.0456260442733765
normal,497,36,0.5900861024856567,1.2497109174728394,1.159096121788025,1.1231809854507446,1.033975601196289
normal,497,37,0.5652058720588684,1.3359225988388062,1.2077350616455078,1.1420342922210693,1.0236127376556396
normal,497,38,0.5585277080535889,1.3098537921905518,1.1790074110031128,1.1028412580490112,1.009699821472168
normal,497,39,0.5560289025306702,1.125798225402832,1.069474697113037,1.0207363367080688,0.9715860486030579
normal,497,40,0.549987256526947,1.0956814289093018,1.0937730073928833,1.060685157775879,0.9920323491096497
normal,497,41,0.5501625537872314,1.098710536956787,1.06977379322052,1.0415347814559937,0.9995231628417969
normal,497,42,0.5549547076225281,1.0890302658081055,1.0802273750305176,1.0719019174575806,1.0023715496063232
normal,497,43,0.5589884519577026,1.0742413997650146,1.0636426210403442,1.0443530082702637,0.9709287881851196
normal,497,44,0.5683403611183167,1.1710189580917358,1.1234910488128662,1.085059404373169,1.0130928754806519
normal,497,45,0.5738552212715149,1.178555965423584,1.1115357875823975,1.081284761428833,1.0030702352523804
normal,497,46,0.5753223896026611,1.1909863948822021,1.1639249324798584,1.1188650131225586,1.051181674003601
normal,497,47,0.575823962688446,1.4355149269104004,1.2919968366622925,1.2174363136291504,1.0743345022201538
normal,497,48,0.5988430976867676,1.4774799346923828,1.3268002271652222,1.2457624673843384,1.1123504638671875
normal,497,49,0.6145691275596619,1.3563041687011719,1.297098994255066,1.223139762878418,1.0915966033935547
normal,497,50,0.632036566734314,1.53756844997406,1.4206937551498413,1.347358226776123,1.1931143999099731
normal,497,51,0.6434436440467834,1.7194898128509521,1.4539095163345337,1.362426996231079,1.2123336791992188
normal,497,52,0.6458677053451538,1.9644631147384644,1.5125250816345215,1.3645894527435303,1.2166048288345337
normal,497,53,0.6373538374900818,1.9278994798660278,1.5666171312332153,1.3781414031982422,1.203073263168335
normal,497,54,0.623198926448822,1.951326608657837,1.584886074066162,1.418832540512085,1.221928596496582
normal,497,55,0.6378369927406311,1.901991605758667,1.5008350610733032,1.3559621572494507,1.2118890285491943
normal,497,56,0.6510289311408997,1.81656813621521,1.4412107467651367,1.318814754486084,1.2138144969940186
normal,497,57,0.6583071947097778,1.785357117652893,1.417341709136963,1.3355118036270142,1.2375013828277588
normal,497,58,0.6767249703407288,1.6073946952819824,1.3944483995437622,1.3295257091522217,1.245912790298462
normal,497,59,0.6633443832397461,1.3463557958602905,1.3284846544265747,1.2793664932250977,1.210137963294983
normal,497,60,0.6554310917854309,1.3021348714828491,1.2955228090286255,1.2610242366790771,1.2153915166854858
normal,497,61,0.6555702686309814,1.5488865375518799,1.3912091255187988,1.3382896184921265,1.2415436506271362
normal,497,62,0.6389505863189697,1.3695769309997559,1.3534609079360962,1.2796657085418701,1.1866511106491089
normal,497,63,0.6340771913528442,1.2898777723312378,1.2702139616012573,1.2250120639801025,1.1505486965179443
normal,497,64,0.6354383826255798,1.3806426525115967,1.3224087953567505,1.259044885635376,1.1486092805862427
normal,497,65,0.6432599425315857,1.4116109609603882,1.3398503065109253,1.2764461040496826,1.1924773454666138
normal,497,66,0.6540929079055786,1.3512753248214722,1.2963533401489258,1.2476279735565186,1.178680181503296
normal,497,67,0.6502348184585571,1.260796070098877,1.2598477602005005,1.2570416927337646,1.1990107297897339
normal,497,68,0.6640664339065552,1.6715582609176636,1.407668948173523,1.3482532501220703,1.229609727859497
normal,497,69,0.6618219614028931,1.364738941192627,1.2839288711547852,1.254876971244812,1.1773651838302612
normal,497,70,0.6607666015625,1.4690313339233398,1.3870166540145874,1.3005821704864502,1.1768406629562378
normal,497,71,0.651479184627533,1.5579288005828857,1.3973115682601929,1.3193957805633545,1.1621743440628052
normal,497,72,0.6496171951293945,1.603932499885559,1.4334588050842285,1.3243024349212646,1.1381233930587769
normal,497,73,0.6570072174072266,1.6612164974212646,1.4514713287353516,1.3340301513671875,1.1479512453079224
normal,497,74,0.6579824686050415,1.7433215379714966,1.4584622383117676,1.3354319334030151,1.1714287996292114
normal,497,75,0.6779206991195679,1.8378101587295532,1.41204035282135,1.2800836563110352,1.1479895114898682
normal,497,76,0.6809700727462769,1.87618088722229,1.3902039527893066,1.2834416627883911,1.182512640953064
normal,497,77,0.6567505598068237,1.4624463319778442,1.2690352201461792,1.217393159866333,1.113901138305664
normal,497,78,0.6574761271476746,1.4051215648651123,1.2462965250015259,1.204132080078125,1.1219117641448975
normal,497,79,0.6561487913131714,1.3590681552886963,1.3283751010894775,1.2746224403381348,1.143565058708191
normal,497,80,0.6503768563270569,1.458128571510315,1.29073965549469,1.2319858074188232,1.1282035112380981
normal,497,81,0.6722848415374756,1.4714809656143188,1.258910059928894,1.199143886566162,1.1129246950149536
normal,497,82,0.657261848449707,1.3016167879104614,1.241349697113037,1.1844654083251953,1.1199325323104858
normal,497,83,0.6586047410964966,1.252021074295044,1.209955096244812,1.1603670120239258,1.0956470966339111
normal,497,84,0.6390782594680786,1.2811846733093262,1.1892163753509521,1.1593655347824097,1.1003568172454834
normal,497,85,0.654876708984375,1.2916194200515747,1.2227767705917358,1.1773918867111206,1.100867509841919
normal,497,86,0.6516484618186951,1.2596811056137085,1.187088966369629,1.1361198425292969,1.0862709283828735
normal,497,87,0.6354678273200989,1.185497760772705,1.1698689460754395,1.1529890298843384,1.0987601280212402
normal,497,88,0.6350420713424683,1.2315785884857178,1.1968849897384644,1.1475919485092163,1.0874547958374023
fault15,1,0,0.6076307892799377,1.382422685623169,1.3037179708480835,1.2196815013885498,1.077705979347229
fault15,1,1,0.610244631767273,1.4958326816558838,1.2908753156661987,1.2165310382843018,1.0774487257003784
fault15,1,2,0.5961340665817261,1.3747531175613403,1.2205942869186401,1.1533886194229126,1.0295345783233643
fault15,1,3,0.576632559299469,1.3997911214828491,1.184444546699524,1.1225366592407227,0.9882925152778625
fault15,1,4,0.5674728155136108,1.3983529806137085,1.2146879434585571,1.1398088932037354,1.0095735788345337
fault15,1,5,0.5835238695144653,1.3981797695159912,1.2529109716415405,1.174479603767395,1.0410406589508057
fault15,1,6,0.5979718565940857,1.3952748775482178,1.2762705087661743,1.2076961994171143,1.0670907497406006
fault15,1,7,0.608340322971344,1.4815641641616821,1.277650237083435,1.2263225317001343,1.0725940465927124
fault15,1,8,0.597048819065094,1.3899468183517456,1.2496027946472168,1.1922415494918823,1.040480613708496
fault15,1,9,0.5858802199363708,1.460672378540039,1.2886649370193481,1.1899640560150146,1.045701265335083
fault15,1,10,0.5793749094009399,1.582229733467102,1.2354246377944946,1.1520135402679443,1.0177785158157349
fault15,1,11,0.5761913657188416,1.151417851448059,1.1326647996902466,1.0795671939849854,1.0079541206359863
fault15,1,12,0.5732011795043945,1.102191686630249,1.0803390741348267,1.039571762084961,0.9772262573242188
fault15,1,13,0.5791040658950806,1.1476781368255615,1.1104122400283813,1.0837488174438477,1.017052173614502
fault15,1,14,0.5995979905128479,1.267056941986084,1.168049693107605,1.1311829090118408,1.0745632648468018
fault15,1,15,0.6037713289260864,1.2861758470535278,1.2224382162094116,1.1782252788543701,1.1274895668029785
fault15,1,16,0.6195179224014282,1.3563016653060913,1.2685667276382446,1.220569133758545,1.1599295139312744
fault15,1,17,0.6150267720222473,1.3579248189926147,1.2573844194412231,1.2283103466033936,1.1490105390548706
fault15,1,18,0.6029391884803772,1.3738701343536377,1.2355728149414062,1.1982513666152954,1.1513285636901855
fault15,1,19,0.5962778329849243,1.3851749897003174,1.2047709226608276,1.1625664234161377,1.1076200008392334
fault15,1,20,0.6066145300865173,1.3712202310562134,1.338962197303772,1.2529243230819702,1.1579334735870361
fault15,1,21,0.6338176727294922,1.3522133827209473,1.3409050703048706,1.266069769859314,1.1755062341690063
fault15,1,22,0.6236794590950012,1.3637254238128662,1.3184205293655396,1.2469031810760498,1.1464043855667114
fault15,1,23,0.6421273350715637,1.4303994178771973,1.3903719186782837,1.2841131687164307,1.1625016927719116
fault15,1,24,0.6532266139984131,1.4580845832824707,1.3638453483581543,1.2715377807617188,1.1425799131393433
fault15,1,25,0.6644423007965088,1.3404241800308228,1.2971841096878052,1.2448272705078125,1.1689772605895996
fault15,1,26,0.6570522785186768,1.2743109464645386,1.2719143629074097,1.2192535400390625,1.1464532613754272
fault15,1,27,0.6621584296226501,1.3299424648284912,1.290384292602539,1.268424153327942,1.1746679544448853
fault15,1,28,0.644395112991333,1.3291864395141602,1.3159985542297363,1.2544502019882202,1.1562148332595825
fault15,1,29,0.6351626515388489,1.4352071285247803,1.3011442422866821,1.2428067922592163,1.1499674320220947
fault15,1,30,0.6224085092544556,1.3904778957366943,1.24932861328125,1.2092554569244385,1.111804485321045
fault15,1,31,0.6196179986000061,1.2289520502090454,1.207428216934204,1.171203851699829,1.088385820388794
fault15,1,32,0.6319291591644287,1.2610089778900146,1.217197060585022,1.1750882863998413,1.1010149717330933
fault15,1,33,0.6185336709022522,1.3107669353485107,1.2822974920272827,1.2289750576019287,1.1227257251739502
fault15,1,34,0.6236918568611145,1.4219772815704346,1.3351927995681763,1.2896158695220947,1.1793359518051147
fault15,1,35,0.5968784689903259,1.4549416303634644,1.3327897787094116,1.2832568883895874,1.1712874174118042
fault15,1,36,0.5886873602867126,1.486403465270996,1.320432186126709,1.2625412940979004,1.166609525680542
fault15,1,37,0.5728228092193604,1.263119101524353,1.1651932001113892,1.139021635055542,1.0874733924865723
fault15,1,38,0.5751955509185791,1.1609160900115967,1.1353205442428589,1.1280006170272827,1.0681408643722534
fault15,1,39,0.5683413147926331,1.1265735626220703,1.1073445081710815,1.092065691947937,1.0174915790557861
fault15,1,40,0.5841401815414429,1.1902037858963013,1.1791704893112183,1.139838457107544,1.0731830596923828
fault15,1,41,0.601990282535553,1.2914029359817505,1.2777856588363647,1.2104920148849487,1.1004245281219482
fault15,1,42,0.6079978346824646,1.2490875720977783,1.215328574180603,1.1851465702056885,1.1233493089675903
fault15,1,43,0.6117337942123413,1.2493360042572021,1.2233771085739136,1.198129653930664,1.1130030155181885
fault15,1,44,0.5974191427230835,1.2916553020477295,1.2853375673294067,1.2437775135040283,1.1208226680755615
fault15,1,45,0.5915658473968506,1.3361555337905884,1.307091236114502,1.252859354019165,1.1149330139160156
fault15,1,46,0.5994797945022583,1.2396459579467773,1.234359622001648,1.2204591035842896,1.1011524200439453
fault15,1,47,0.6053509712219238,1.2762956619262695,1.2594243288040161,1.2407376766204834,1.1038877964019775
fault15,1,48,0.6140391826629639,1.2509804964065552,1.2418575286865234,1.197841763496399,1.1217467784881592
fault15,1,49,0.6084216237068176,1.314911961555481,1.2526826858520508,1.1907610893249512,1.1247118711471558
fault15,1,50,0.6325709819793701,1.4246342182159424,1.3521744012832642,1.3011760711669922,1.1881657838821411
fault15,1,51,0.6243175864219666,1.4135456085205078,1.3886933326721191,1.3060352802276611,1.202837347984314
fault15,1,52,0.6057590246200562,1.3416359424591064,1.3253560066223145,1.2608888149261475,1.1430633068084717
fault15,1,53,0.57945317029953,1.277233362197876,1.2520333528518677,1.2001729011535645,1.086827278137207
fault15,1,54,0.5748124718666077,1.2353864908218384,1.1936756372451782,1.144350290298462,1.0335537195205688
fault15,1,55,0.5659193396568298,1.1542690992355347,1.120181918144226,1.1058117151260376,1.018600583076477
fault15,1,56,0.5778416991233826,1.1281249523162842,1.1035088300704956,1.0894197225570679,1.014533281326294
fault15,1,57,0.5769439935684204,1.1266438961029053,1.1174697875976562,1.0797666311264038,1.0361331701278687
fault15,1,58,0.5721469521522522,1.235615849494934,1.1668623685836792,1.1302372217178345,1.046768069267273
fault15,1,59,0.5885018706321716,1.2643054723739624,1.2335025072097778,1.1979873180389404,1.0874191522598267
fault15,1,60,0.572883665561676,1.1569666862487793,1.1469502449035645,1.1378977298736572,1.0628705024719238
fault15,1,61,0.5802802443504333,1.169288158416748,1.150131344795227,1.1364320516586304,1.0604994297027588
fault15,1,62,0.5862331390380859,1.2455966472625732,1.199373483657837,1.1682144403457642,1.0921146869659424
